"","Time","Open","Low","Close","High","Volume","originalClose","Target_Close","Time_in_minutes","Open_lag1","Open_lag2","Open_lag3","Open_lag4","Open_lag5","High_lag1","High_lag2","High_lag3","High_lag4","High_lag5","Low_lag1","Low_lag2","Low_lag3","Low_lag4","Low_lag5","Close_lag1","Close_lag2","Close_lag3","Close_lag4","Close_lag5","Volume_lag1","Volume_lag2","Volume_lag3","Volume_lag4","Volume_lag5"
"1",2021-06-10 08:00:00,-0.400500000000008,-0.0255000000000081,-0.400500000000008,-0.0255000000000081,31500,119.725,0.463999999999999,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2021-06-10 09:00:00,0.621000000000009,1.59949999999996,0.463999999999999,1.24349999999998,3729200,120.189,0.180000000000007,540,-0.400500000000008,NA,NA,NA,NA,-0.0255000000000081,NA,NA,NA,NA,-0.0255000000000081,NA,NA,NA,NA,-0.400500000000008,NA,NA,NA,NA,31500,NA,NA,NA,NA
"3",2021-06-10 10:00:00,1.014,-0.188499999999976,0.180000000000007,-0.593499999999977,3386740,120.369,0.241999999999976,600,0.621000000000009,-0.400500000000008,NA,NA,NA,1.24349999999998,-0.0255000000000081,NA,NA,NA,1.59949999999996,-0.0255000000000081,NA,NA,NA,0.463999999999999,-0.400500000000008,NA,NA,NA,3729200,31500,NA,NA,NA
"4",2021-06-10 11:00:00,-0.668999999999997,-0.261499999999998,0.241999999999976,0.490499999999983,2828000,120.611,0.543250000000029,660,1.014,0.621000000000009,-0.400500000000008,NA,NA,-0.593499999999977,1.24349999999998,-0.0255000000000081,NA,NA,-0.188499999999976,1.59949999999996,-0.0255000000000081,NA,NA,0.180000000000007,0.463999999999999,-0.400500000000008,NA,NA,3386740,3729200,31500,NA,NA
"5",2021-06-10 12:00:00,0.542249999999981,0.304000000000016,0.543250000000029,0.0293950000000223,2017920,121.15425,-0.261499999999998,720,-0.668999999999997,1.014,0.621000000000009,-0.400500000000008,NA,0.490499999999983,-0.593499999999977,1.24349999999998,-0.0255000000000081,NA,-0.261499999999998,-0.188499999999976,1.59949999999996,-0.0255000000000081,NA,0.241999999999976,0.180000000000007,0.463999999999999,-0.400500000000008,NA,2828000,3386740,3729200,31500,NA
"6",2021-06-10 13:00:00,0.0325000000000131,-0.0035050000000183,-0.261499999999998,0.219605000000001,2100880,120.89275,0.44274999999999,780,0.542249999999981,-0.668999999999997,1.014,0.621000000000009,-0.400500000000008,0.0293950000000223,0.490499999999983,-0.593499999999977,1.24349999999998,-0.0255000000000081,0.304000000000016,-0.261499999999998,-0.188499999999976,1.59949999999996,-0.0255000000000081,0.543250000000029,0.241999999999976,0.180000000000007,0.463999999999999,-0.400500000000008,2017920,2828000,3386740,3729200,31500
"7",2021-06-10 14:00:00,0.247749999999996,0.0400050000000221,0.44274999999999,0.100499999999997,1769300,121.3355,0.0714999999999861,840,0.0325000000000131,0.542249999999981,-0.668999999999997,1.014,0.621000000000009,0.219605000000001,0.0293950000000223,0.490499999999983,-0.593499999999977,1.24349999999998,-0.0035050000000183,0.304000000000016,-0.261499999999998,-0.188499999999976,1.59949999999996,-0.261499999999998,0.543250000000029,0.241999999999976,0.180000000000007,0.463999999999999,2100880,2017920,2828000,3386740,3729200
"8",2021-06-10 15:00:00,-0.00850000000001216,0.20999999999998,0.0714999999999861,0.16749999999999,6785800,121.407,0.34950000000002,900,0.247749999999996,0.0325000000000131,0.542249999999981,-0.668999999999997,1.014,0.100499999999997,0.219605000000001,0.0293950000000223,0.490499999999983,-0.593499999999977,0.0400050000000221,-0.0035050000000183,0.304000000000016,-0.261499999999998,-0.188499999999976,0.44274999999999,-0.261499999999998,0.543250000000029,0.241999999999976,0.180000000000007,1769300,2100880,2017920,2828000,3386740
"9",2021-06-10 16:00:00,0.251500000000021,0.143000000000015,0.34950000000002,0.185500000000005,803300,121.7565,0.0504999999999995,960,-0.00850000000001216,0.247749999999996,0.0325000000000131,0.542249999999981,-0.668999999999997,0.16749999999999,0.100499999999997,0.219605000000001,0.0293950000000223,0.490499999999983,0.20999999999998,0.0400050000000221,-0.0035050000000183,0.304000000000016,-0.261499999999998,0.0714999999999861,0.44274999999999,-0.261499999999998,0.543250000000029,0.241999999999976,6785800,1769300,2100880,2017920,2828000
"10",2021-06-10 17:00:00,0.0504999999999995,0.007000000000005,0.0504999999999995,0.007000000000005,8100,121.807,0.438500000000005,1020,0.251500000000021,-0.00850000000001216,0.247749999999996,0.0325000000000131,0.542249999999981,0.185500000000005,0.16749999999999,0.100499999999997,0.219605000000001,0.0293950000000223,0.143000000000015,0.20999999999998,0.0400050000000221,-0.0035050000000183,0.304000000000016,0.34950000000002,0.0714999999999861,0.44274999999999,-0.261499999999998,0.543250000000029,803300,6785800,1769300,2100880,2017920
